Data_year;zone;type_habitat;epoque;nombre_pièces;loyer_moyen;moyenne_loyer_mensuel;surface_moyenne;nombre_observations
2015;69003;appartement; 5. Après 2005;2;12,6;797;63;141
2015;69003;appartement; 5. Après 2005;4;;;;7
2015;69003;appartement; 5. Après 2005;1;;;;18
2015;69003;appartement; 5. Après 2005;2;;;;66
2015;69003;maison; 5. Après 2005;3;;;;50
2015;69003;appartement;1. Avant 1946 ;2;11,8;657;56;912
2015;69003;appartement;1. Avant 1946 ;1;14,8;467;32;262
2015;69003;appartement;1. Avant 1946 ;2;11,9;587;49;347
2015;69003;appartement;1. Avant 1946 ;3;10,7;698;65;226
2015;69003;maison;1. Avant 1946 ;4;10,9;1183;109;77
2015;69003;appartement;2. Entre 1946-1970 ;2;10,8;695;64;251
2015;69003;appartement;2. Entre 1946-1970 ;1;;;;38
2015;69003;appartement;2. Entre 1946-1970 ;2;11,1;578;52;60
2015;69003;appartement;2. Entre 1946-1970 ;3;10,3;679;66;101
2015;69003;appartement;2. Entre 1946-1970 ;4;10,3;949;92;52
2015;69003;appartement;3. Entre 1971-1990 ;2;11,4;698;61;303
2015;69003;appartement;3. Entre 1971-1990 ;1;14,2;477;34;66
2015;69003;appartement;3. Entre 1971-1990 ;2;12,4;586;47;103
2015;69003;appartement;3. Entre 1971-1990 ;3;10,5;718;68;79
2015;69003;appartement;3. Entre 1971-1990 ;4;10,7;1009;95;55
2015;69003;appartement;4. Entre 1991-2005 ;2;11,6;739;64;330
2015;69003;appartement;4. Entre 1991-2005 ;1;;;;45
2015;69003;maison;4. Entre 1991-2005 ;2;12,1;610;51;109
2015;69003;appartement;4. Entre 1991-2005 ;3;11,4;825;73;119
2015;69003;appartement;4. Entre 1991-2005 ;4;10,7;1048;98;57
2015;69003;appartement;5. Après 2005 ;2;12,6;797;63;141
2015;69003;appartement;5. Après 2005 ;1;;;;18
2015;69003;maison;5. Après 2005 ;2;;;;66
2015;69003;appartement;5. Après 2005 ;3;;;;50
2015;69003;appartement;5. Après 2005 ;4;;;;7
2015;69003;appartement; ; ;;;;5
2015;69003;maison; ;3;;;;2
2015;69003;appartement; ;4;;;;3
2015;69003;appartement; ;3;;;;5
2015;69003;appartement; ; ;;;;2
2015;69003;maison; ;3;;;;1
2015;69003;appartement; ;4;;;;1
2015;69003;appartement; ; ;;;;3
2015;69003;appartement; ;3;;;;1
2015;69003;maison; ;4;;;;2
2015;69003;appartement; ; ;;;;2
2015;69003;maison; ;3;;;;2
2015;69003;appartement; ; ;;;;3
2015;69003;appartement; ;3;;;;3
2015;69003;appartement; 1. Avant 1946; ;;;;3
2015;69003;appartement; 1. Avant 1946;3;;;;2
2015;69003;maison; 1. Avant 1946;4;;;;1
2015;69003;appartement; 1. Avant 1946; ;;;;1
2015;69003;appartement; 1. Avant 1946; ;;;;2
2015;69003;appartement; 2. Entre 1946-1970; ;;;;1
2015;69003;appartement; 2. Entre 1946-1970;4;;;;1
2015;69003;appartement; 2. Entre 1946-1970; ;;;;1
2015;69003;appartement; 3. Entre 1971-1990; ;;;;1
2015;69003;appartement; 3. Entre 1971-1990;4;;;;1
2015;69003;maison; 3. Entre 1971-1990; ;;;;1
2015;69003;appartement;1. Avant 1946 ; ;;;;3
2015;69003;appartement;1. Avant 1946 ;3;;;;3
2015;69003;appartement;1. Avant 1946 ; ;;;;1
2015;69003;appartement;1. Avant 1946 ; ;;;;2
2015;69003;maison;2. Entre 1946-1970 ; ;;;;1
2015;69003;appartement;2. Entre 1946-1970 ;3;;;;1
2015;69003;maison;2. Entre 1946-1970 ; ;;;;1
2015;69003;appartement;3. Entre 1971-1990 ; ;;;;1
2015;69003;appartement;3. Entre 1971-1990 ;3;;;;1
2015;69003;appartement;3. Entre 1971-1990 ; ;;;;1
2015;69003;appartement; ;2;11,6;698;60;1932
2015;69003;appartement; ;1;14,8;465;32;429
2015;69003;appartement; ;2;12;593;49;683
2015;69003;appartement; ;3;11,1;754;68;575
2015;69003;appartement; ;4;10,8;1083;100;245
2015;69003;appartement; ;1;14,8;465;32;429
2015;69003;appartement; ;2;12;593;49;683
2015;69003;appartement; ;3;11,1;754;68;575
2015;69003;appartement; ;4;10,8;1083;100;245
2015;69003;appartement; ;2;12,2;696;57;863
2015;69003;appartement; ;1;15,7;471;30;226
2015;69003;appartement; ;2;12,8;617;48;313
2015;69003;appartement; ;3;11,4;783;68;242
2015;69003;appartement; ;4;10,9;1022;94;82
2015;69003;appartement; ;2;11,4;699;61;1069
2015;69003;appartement; ;1;14,2;462;32;203
2015;69003;appartement; ;2;11,7;583;50;370
2015;69003;appartement; ;3;11;740;67;333
2015;69003;appartement; ;4;10,8;1109;103;163
2015;69003;appartement; ;2;12,2;696;57;863
2015;69003;appartement; ;1;15,7;471;30;226
2015;69003;appartement; ;2;12,8;617;48;313
2015;69003;appartement; ;3;11,4;783;68;242
2015;69003;appartement; ;4;10,9;1022;94;82
2015;69003;maison; ;2;11,4;699;61;1069
2015;69003;appartement; ;1;14,2;462;32;203
2015;69003;appartement; ;2;11,7;583;50;370
2015;69003;appartement; ;3;11;740;67;333
2015;69003;appartement; ;4;10,8;1109;103;163
2015;69003;appartement; 1. Avant 1946;2;11,8;657;56;909
2015;69003;appartement; 1. Avant 1946;1;14,8;467;32;262
2015;69003;appartement; 1. Avant 1946;2;11,9;588;49;345
2015;69003;appartement; 1. Avant 1946;3;10,7;698;65;226
2015;69003;appartement; 1. Avant 1946;4;10,9;1188;109;76
2015;69003;appartement; 1. Avant 1946;2;12,2;679;56;434
2015;69003;appartement; 1. Avant 1946;2;11,6;647;56;475
2015;69003;appartement; 2. Entre 1946-1970;2;10,9;696;64;250
2015;69003;appartement; 2. Entre 1946-1970;1;;;;38
2015;69003;appartement; 2. Entre 1946-1970;2;11,1;578;52;60
2015;69003;appartement; 2. Entre 1946-1970;3;10,3;679;66;101
2015;69003;appartement; 2. Entre 1946-1970;4;10,5;980;93;51
2015;69003;appartement; 2. Entre 1946-1970;2;11,8;670;57;92
2015;69003;appartement; 2. Entre 1946-1970;2;10,5;709;67;158
2015;69003;appartement; 3. Entre 1971-1990;2;11,4;688;60;302
2015;69003;appartement; 3. Entre 1971-1990;1;14,2;477;34;66
2015;69003;appartement; 3. Entre 1971-1990;2;12,4;586;47;103
2015;69003;appartement; 3. Entre 1971-1990;3;10,5;718;68;79
2015;69003;appartement; 3. Entre 1971-1990;4;10,5;1022;98;54
2015;69003;appartement; 3. Entre 1971-1990;2;11,8;653;55;131
2015;69003;appartement; 3. Entre 1971-1990;2;11,2;703;63;171
2015;69003;appartement; 4. Entre 1991-2005;2;11,6;739;64;330
2015;69003;appartement; 4. Entre 1991-2005;1;;;;45
2015;69003;appartement; 4. Entre 1991-2005;2;12,1;610;51;109
2015;69003;appartement; 4. Entre 1991-2005;3;11,4;825;73;119
2015;69003;appartement; 4. Entre 1991-2005;4;10,7;1048;98;57
2015;69003;appartement; 4. Entre 1991-2005;2;12,6;788;62;112
2015;69003;appartement; 4. Entre 1991-2005;2;11,3;722;64;218
2015;69003;appartement; 5. Après 2005;2;12,6;797;63;141
2015;69003;appartement; 5. Après 2005;1;;;;18
2015;69003;appartement; 5. Après 2005;2;;;;66
2015;69003;appartement; 5. Après 2005;3;;;;50
2015;69003;appartement; 5. Après 2005;4;;;;7
2015;69003;appartement; 5. Après 2005;2;12,2;685;56;94
2015;69003;appartement; 5. Après 2005; ;;;;47
2015;69003;appartement;1. Avant 1946 ;2;11,8;657;56;909
2015;69003;appartement;1. Avant 1946 ;1;14,8;467;32;262
2015;69003;appartement;1. Avant 1946 ;2;11,9;588;49;345
2015;69003;appartement;1. Avant 1946 ;3;10,7;698;65;226
2015;69003;appartement;1. Avant 1946 ;4;10,9;1188;109;76
2015;69003;appartement;1. Avant 1946 ;2;12,2;679;56;434
2015;69003;appartement;1. Avant 1946 ;2;11,6;647;56;475
2015;69003;appartement;2. Entre 1946-1970 ;2;10,9;696;64;250
2015;69003;appartement;2. Entre 1946-1970 ;1;;;;38
2015;69003;appartement;2. Entre 1946-1970 ;2;11,1;578;52;60
2015;69003;appartement;2. Entre 1946-1970 ;3;10,3;679;66;101
2015;69003;appartement;2. Entre 1946-1970 ;4;10,5;980;93;51
2015;69003;appartement;2. Entre 1946-1970 ;2;11,8;670;57;92
2015;69003;appartement;2. Entre 1946-1970 ;2;10,5;709;67;158
2015;69003;appartement;3. Entre 1971-1990 ;2;11,4;688;60;302
2015;69003;appartement;3. Entre 1971-1990 ;1;14,2;477;34;66
2015;69003;appartement;3. Entre 1971-1990 ;2;12,4;586;47;103
2015;69003;appartement;3. Entre 1971-1990 ;3;10,5;718;68;79
2015;69003;appartement;3. Entre 1971-1990 ;4;10,5;1022;98;54
2015;69003;appartement;3. Entre 1971-1990 ;2;11,8;653;55;131
2015;69003;appartement;3. Entre 1971-1990 ;2;11,2;703;63;171
2015;69003;appartement;4. Entre 1991-2005 ;2;11,6;739;64;330
2015;69003;appartement;4. Entre 1991-2005 ;1;;;;45
2015;69003;appartement;4. Entre 1991-2005 ;2;12,1;610;51;109
2015;69003;appartement;4. Entre 1991-2005 ;3;11,4;825;73;119
2015;69003;appartement;4. Entre 1991-2005 ;4;10,7;1048;98;57
2015;69003;appartement;4. Entre 1991-2005 ;2;12,6;788;62;112
2015;69003;appartement;4. Entre 1991-2005 ;2;11,3;722;64;218
2015;69003;appartement;5. Après 2005 ;2;12,6;797;63;141
2015;69003;appartement;5. Après 2005 ;1;;;;18
2015;69003;appartement;5. Après 2005 ;2;;;;66
2015;69003;appartement;5. Après 2005 ;3;;;;50
2015;69003;appartement;5. Après 2005 ;4;;;;7
2015;69003;appartement;5. Après 2005 ;2;12,2;685;56;94
2015;69003;appartement;5. Après 2005 ; ;;;;47
2015;69004;appartement; ;2;11,5;694;61;2198
2015;69004;appartement; ;3;;;;4
2015;69004;appartement; ;4;10,4;1064;103;281
2015;69004;appartement; ;4;;;;5
2015;69004;appartement; ;1;14,9;469;32;505
2015;69004;appartement; ;2;12,3;597;49;768
2015;69004;appartement; ;3;10,6;749;71;640
2015;69004;appartement; ;4;10,3;1070;104;276
2015;69004;appartement; ;1;14,9;469;32;505
2015;69004;appartement; ;2;12,3;596;49;769
2015;69004;appartement; ;3;10,7;750;70;643
2015;69004;appartement; ;3;;;;9
2015;69004;appartement; ;1;14,9;469;32;505
2015;69004;appartement; ;2;12,3;597;49;768
2015;69004;appartement; ;3;10,6;749;71;640
2015;69004;appartement; ;4;10,3;1070;104;276
2015;69004;appartement; ;1;14,9;469;32;505
2015;69004;appartement; ;2;12,3;596;49;769
2015;69004;appartement; ;3;10,7;750;70;643
2015;69004;appartement; ;4;10,4;1064;103;281
2015;69004;appartement; ;2;11,8;717;61;908
2015;69004;appartement; ;4;10,3;1092;106;92
2015;69004;appartement; ;1;14,2;481;34;255
2015;69004;appartement; ;2;13,1;619;47;305
2015;69004;appartement; ;3;11,1;825;75;256
2015;69004;appartement; ;2;11,3;684;61;1290
2015;69004;appartement; ;4;10,4;1053;101;189
2015;69004;appartement; ;1;15,2;463;30;250
2015;69004;appartement; ;2;11,9;584;49;464
2015;69004;appartement; ;3;10,4;714;68;387
2015;69004;appartement; ;2;11,8;717;61;908
2015;69004;appartement; ;1;14,2;481;34;255
2015;69004;appartement; ;2;13,1;619;47;305
2015;69004;appartement; ;3;11,1;825;75;256
2015;69004;appartement; ;4;10,3;1092;106;92
2015;69004;appartement; ;2;11,3;684;61;1290
2015;69004;maison; ;1;15,2;463;30;250
2015;69004;appartement; ;2;11,9;584;49;464
2015;69004;appartement; ;3;10,4;714;68;387
2015;69004;appartement; ;4;10,4;1053;101;189
2015;69004;appartement; 1. Avant 1946;2;11,5;683;59;1195
2015;69004;maison; 1. Avant 1946;4;10,4;1234;119;124
2015;69004;appartement; 1. Avant 1946;1;14,7;468;32;338
2015;69004;appartement; 1. Avant 1946;2;12,1;594;49;446
2015;69004;appartement; 1. Avant 1946;3;10,5;749;72;287
2015;69004;maison; 2. Entre 1946-1970;2;11,1;629;57;341
2015;69004;appartement; 2. Entre 1946-1970;4;;;;37
2015;69004;appartement; 2. Entre 1946-1970;1;13;494;38;67
2015;69004;appartement; 2. Entre 1946-1970;2;11,5;543;47;96
2015;69004;maison; 2. Entre 1946-1970;3;10,8;679;63;141
2015;69004;appartement; 3. Entre 1971-1990;2;11,2;706;63;295
2015;69004;appartement; 3. Entre 1971-1990;4;10,7;983;92;60
2015;69004;appartement; 3. Entre 1971-1990;1;14,7;484;33;50
2015;69004;maison; 3. Entre 1971-1990;2;12,1;593;49;106
2015;69004;appartement; 3. Entre 1971-1990;3;9,9;749;75;79
2015;69004;maison; 4. Entre 1991-2005;2;11,2;745;67;267
2015;69004;appartement; 4. Entre 1991-2005;4;;;;47
2015;69004;appartement; 4. Entre 1991-2005;1;;;;36
2015;69004;appartement; 4. Entre 1991-2005;2;12,4;616;50;84
2015;69004;appartement; 4. Entre 1991-2005;3;10,9;774;71;100
2015;69004;maison; 5. Après 2005;2;13,2;722;55;100
2015;69004;appartement; 5. Après 2005;4;;;;13
2015;69004;appartement; 5. Après 2005;1;;;;14
2015;69004;appartement; 5. Après 2005;2;;;;37
2015;69004;appartement; 5. Après 2005;3;;;;36
2015;69004;appartement;1. Avant 1946 ;2;11,5;683;59;1195
2015;69004;appartement;1. Avant 1946 ;1;14,7;468;32;338
2015;69004;appartement;1. Avant 1946 ;2;12,1;594;49;446
2015;69004;maison;1. Avant 1946 ;3;10,5;749;72;287
2015;69004;appartement;1. Avant 1946 ;4;10,4;1234;119;124
2015;69004;appartement;2. Entre 1946-1970 ;2;11,1;629;57;341
2015;69004;appartement;2. Entre 1946-1970 ;1;13;494;38;67
2015;69004;appartement;2. Entre 1946-1970 ;2;11,5;543;47;96
2015;69004;maison;2. Entre 1946-1970 ;3;10,8;679;63;141
2015;69004;appartement;2. Entre 1946-1970 ;4;;;;37
2015;69004;maison;3. Entre 1971-1990 ;2;11,2;706;63;295
2015;69004;appartement;3. Entre 1971-1990 ;1;14,7;484;33;50
2015;69004;appartement;3. Entre 1971-1990 ;2;12,1;593;49;106
2015;69004;appartement;3. Entre 1971-1990 ;3;9,9;749;75;79
2015;69004;appartement;3. Entre 1971-1990 ;4;10,7;983;92;60
2015;69004;appartement;4. Entre 1991-2005 ;2;11,2;745;67;267
2015;69004;appartement;4. Entre 1991-2005 ;1;;;;36
2015;69004;maison;4. Entre 1991-2005 ;2;12,4;616;50;84
2015;69004;appartement;4. Entre 1991-2005 ;3;10,9;774;71;100
2015;69004;appartement;4. Entre 1991-2005 ;4;;;;47
2015;69004;appartement;5. Après 2005 ;2;13,2;722;55;100
2015;69004;appartement;5. Après 2005 ;1;;;;14
2015;69004;appartement;5. Après 2005 ;2;;;;37
2015;69004;appartement;5. Après 2005 ;3;;;;36
2015;69004;maison;5. Après 2005 ;4;;;;13
2015;69004;appartement; ; ;;;;9
2015;69004;appartement; ;3;;;;4
2015;69004;appartement; ;4;;;;5
2015;69004;appartement; ;3;;;;9
2015;69004;appartement; ; ;;;;3
2015;69004;appartement; ;3;;;;1
2015;69004;maison; ;4;;;;2
2015;69004;appartement; ; ;;;;6
2015;69004;appartement; ;3;;;;3
2015;69004;appartement; ;4;;;;3
2015;69004;appartement; ; ;;;;3
2015;69004;appartement; ;3;;;;3
2015;69004;appartement; ; ;;;;6
2015;69004;maison; ;3;;;;6
2015;69004;appartement; 1. Avant 1946; ;;;;6
2015;69004;appartement; 1. Avant 1946;3;;;;2
2015;69004;appartement; 1. Avant 1946;4;;;;4
2015;69004;appartement; 1. Avant 1946; ;;;;2
2015;69004;appartement; 1. Avant 1946; ;;;;4
2015;69004;appartement; 2. Entre 1946-1970; ;;;;3
2015;69004;appartement; 2. Entre 1946-1970;3;;;;2
2015;69004;appartement; 2. Entre 1946-1970;4;;;;1
2015;69004;appartement; 2. Entre 1946-1970; ;;;;1
2015;69004;maison; 2. Entre 1946-1970; ;;;;2
2015;69004;appartement;1. Avant 1946 ; ;;;;6
2015;69004;appartement;1. Avant 1946 ;3;;;;6
2015;69004;appartement;1. Avant 1946 ; ;;;;2
2015;69004;appartement;1. Avant 1946 ; ;;;;4
2015;69004;appartement;2. Entre 1946-1970 ; ;;;;3
2015;69004;appartement;2. Entre 1946-1970 ;3;;;;3
2015;69004;maison;2. Entre 1946-1970 ; ;;;;1
2015;69004;appartement;2. Entre 1946-1970 ; ;;;;2
2015;69004;appartement; ;2;11,4;693;61;2189
2015;69004;appartement; ;1;14,9;469;32;505
2015;69004;appartement; ;2;12,3;597;49;768
2015;69004;appartement; ;3;10,6;749;71;640
2015;69004;appartement; ;4;10,3;1070;104;276
2015;69004;maison; ;1;14,9;469;32;505
2015;69004;appartement; ;2;12,3;597;49;768
2015;69004;appartement; ;3;10,6;749;71;640
2015;69004;appartement; ;4;10,3;1070;104;276
2015;69004;appartement; ;2;11,8;716;61;905
2015;69004;appartement; ;1;14,2;481;34;255
2015;69004;appartement; ;2;13,1;619;47;305
2015;69004;maison; ;3;11;824;75;255
2015;69004;appartement; ;4;10,3;1091;106;90
2015;69004;appartement; ;2;11,3;682;61;1284
2015;69004;appartement; ;1;15,2;463;30;250
2015;69004;appartement; ;2;11,9;585;49;463
2015;69004;appartement; ;3;10,4;713;69;385
2015;69004;appartement; ;4;10,4;1062;102;186
2015;69004;maison; ;2;11,8;716;61;905
2015;69004;appartement; ;1;14,2;481;34;255
2015;69004;appartement; ;2;13,1;619;47;305
2015;69004;appartement; ;3;11;824;75;255
2015;69004;appartement; ;4;10,3;1091;106;90
2015;69004;maison; ;2;11,3;682;61;1284
2015;69004;appartement; ;1;15,2;463;30;250
2015;69004;appartement; ;2;11,9;585;49;463
2015;69004;appartement; ;3;10,4;713;69;385
2015;69004;appartement; ;4;10,4;1062;102;186
2015;69004;maison; 1. Avant 1946;2;11,5;681;59;1189
2015;69004;appartement; 1. Avant 1946;1;14,7;468;32;338
2015;69004;appartement; 1. Avant 1946;2;12,2;594;49;445
2015;69004;appartement; 1. Avant 1946;3;10,5;749;72;286
2015;69004;appartement; 1. Avant 1946;4;10,3;1272;123;120
2015;69004;appartement; 1. Avant 1946;2;12,2;700;57;543
2015;69004;appartement; 1. Avant 1946;2;11,1;670;60;646
2015;69004;appartement; 2. Entre 1946-1970;2;11;620;57;338
2015;69004;maison; 2. Entre 1946-1970;1;13;494;38;67
2015;69004;appartement; 2. Entre 1946-1970;2;11,5;543;47;96
2015;69004;appartement; 2. Entre 1946-1970;3;10,6;667;63;139
2015;69004;appartement; 2. Entre 1946-1970;4;;;;36
2015;69004;maison; 2. Entre 1946-1970;2;11,1;709;64;147
2015;69004;appartement; 2. Entre 1946-1970;2;10,9;588;54;191
2015;69004;maison; 3. Entre 1971-1990;2;11,2;706;63;295
2015;69004;appartement; 3. Entre 1971-1990;1;14,7;484;33;50
2015;69004;appartement; 3. Entre 1971-1990;2;12,1;593;49;106
2015;69004;appartement; 3. Entre 1971-1990;3;9,9;749;75;79
2015;69004;appartement; 3. Entre 1971-1990;4;10,7;983;92;60
2015;69004;maison; 3. Entre 1971-1990;2;12;764;64;95
2015;69004;appartement; 3. Entre 1971-1990;2;10,9;681;63;200
2015;69004;appartement; 4. Entre 1991-2005;2;11,2;745;67;267
2015;69004;appartement; 4. Entre 1991-2005;1;;;;36
2015;69004;appartement; 4. Entre 1991-2005;2;12,4;616;50;84
2015;69004;appartement; 4. Entre 1991-2005;3;10,9;774;71;100
2015;69004;appartement; 4. Entre 1991-2005;4;;;;47
2015;69004;appartement; 4. Entre 1991-2005;2;10,8;723;67;77
2015;69004;maison; 4. Entre 1991-2005;2;11,3;754;67;190
2015;69004;appartement; 5. Après 2005;2;13,2;722;55;100
2015;69004;appartement; 5. Après 2005;1;;;;14
2015;69004;appartement; 5. Après 2005;2;;;;37
2015;69004;appartement; 5. Après 2005;3;;;;36
2015;69004;maison; 5. Après 2005;4;;;;13
2015;69004;appartement; 5. Après 2005; ;;;;43
2015;69004;maison; 5. Après 2005;2;13,4;702;52;57
2015;69004;appartement;1. Avant 1946 ;2;11,5;681;59;1189
2015;69004;appartement;1. Avant 1946 ;1;14,7;468;32;338
2015;69004;appartement;1. Avant 1946 ;2;12,2;594;49;445
2015;69004;appartement;1. Avant 1946 ;3;10,5;749;72;286
2015;69004;appartement;1. Avant 1946 ;4;10,3;1272;123;120
2015;69004;appartement;1. Avant 1946 ;2;12,2;700;57;543
2015;69004;maison;1. Avant 1946 ;2;11,1;670;60;646
2015;69004;appartement;2. Entre 1946-1970 ;2;11;620;57;338
2015;69004;appartement;2. Entre 1946-1970 ;1;13;494;38;67
2015;69004;appartement;2. Entre 1946-1970 ;2;11,5;543;47;96
2015;69004;appartement;2. Entre 1946-1970 ;3;10,6;667;63;139
2015;69004;appartement;2. Entre 1946-1970 ;4;;;;36
2015;69004;appartement;2. Entre 1946-1970 ;2;11,1;709;64;147
2015;69004;maison;2. Entre 1946-1970 ;2;10,9;588;54;191
2015;69004;appartement;3. Entre 1971-1990 ;2;11,2;706;63;295
2015;69004;appartement;3. Entre 1971-1990 ;1;14,7;484;33;50
2015;69004;appartement;3. Entre 1971-1990 ;2;12,1;593;49;106
2015;69004;appartement;3. Entre 1971-1990 ;3;9,9;749;75;79
2015;69004;appartement;3. Entre 1971-1990 ;4;10,7;983;92;60
2015;69004;appartement;3. Entre 1971-1990 ;2;12;764;64;95
2015;69004;maison;3. Entre 1971-1990 ;2;10,9;681;63;200
2015;69004;appartement;4. Entre 1991-2005 ;2;11,2;745;67;267
2015;69004;appartement;4. Entre 1991-2005 ;1;;;;36
2015;69004;appartement;4. Entre 1991-2005 ;2;12,4;616;50;84
2015;69004;appartement;4. Entre 1991-2005 ;3;10,9;774;71;100
2015;69004;appartement;4. Entre 1991-2005 ;4;;;;47
2015;69004;appartement;4. Entre 1991-2005 ;2;10,8;723;67;77
2015;69004;maison;4. Entre 1991-2005 ;2;11,3;754;67;190
2015;69004;appartement;5. Après 2005 ;2;13,2;722;55;100
2015;69004;appartement;5. Après 2005 ;1;;;;14
2015;69004;appartement;5. Après 2005 ;2;;;;37
2015;69004;appartement;5. Après 2005 ;3;;;;36
2015;69004;appartement;5. Après 2005 ;4;;;;13
2015;69004;appartement;5. Après 2005 ; ;;;;43
2015;69004;appartement;5. Après 2005 ;2;13,4;702;52;57
2015;69005;appartement; ;2;10,8;633;58;2257
2015;69005;appartement; ;3;;;;10
2015;69005;maison; ;4;9,4;855;91;380
2015;69005;appartement; ;4;;;;6
2015;69005;appartement; ;1;14,4;443;31;452
2015;69005;appartement; ;2;11,6;564;49;744
2015;69005;appartement; ;3;10,3;701;68;671
2015;69005;appartement; ;4;9,4;850;91;374
2015;69005;appartement; ;1;14,4;443;31;454
2015;69005;maison; ;2;11,6;566;49;748
2015;69005;appartement; ;3;10,3;703;69;675
2015;69005;appartement; ;3;;;;16
2015;69005;appartement; ;1;14,4;443;31;452
2015;69005;appartement; ;2;11,6;564;49;744
2015;69005;appartement; ;3;10,3;701;68;671
2015;69005;appartement; ;4;9,4;850;91;374
2015;69005;maison; ;1;14,4;443;31;454
2015;69005;appartement; ;2;11,6;566;49;748
2015;69005;appartement; ;3;10,3;703;69;675
2015;69005;appartement; ;4;9,4;855;91;380
2015;69005;appartement; ;2;11,4;629;55;898
2015;69005;appartement; ;4;9,9;866;87;139
2015;69005;appartement; ;1;14,8;459;31;202
2015;69005;maison; ;2;12;570;48;293
